poemname,end,internal,eye,full,rich,identical,slant
poem.173297.txt,0.14806,0.00858,0.00000,546.34801,10.73333,0.00062,1145.25554
poem.173304.txt,0.01756,0.00000,0.00000,0.00000,0.00000,0.00000,3.84333
poem.173305.txt,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
poem.173307.txt,0.50833,0.00000,0.00000,1.28333,0.00000,0.00000,1.76667
poem.173308.txt,0.14667,0.00000,0.00000,1.46667,0.00000,0.00000,0.00000
poem.173309.txt,0.38333,0.00000,0.00000,1.30000,0.00000,0.00000,1.00000
poem.173313.txt,0.13025,0.00394,0.00000,184.95381,0.90000,0.00101,256.27593
poem.173315.txt,0.11930,0.00000,0.00000,4.58333,0.00000,0.00000,1.38333
poem.173316.txt,0.15167,0.00000,0.00000,1.51667,0.00000,0.00000,0.00000
poem.173326.txt,0.03729,0.00000,0.00000,3.31667,0.00000,0.01923,0.00000
poem.173327.txt,0.04271,0.00000,0.00000,2.91333,0.00000,0.00000,1.00000
poem.173329.txt,0.04603,0.00000,0.00000,3.08095,0.00000,0.00000,0.35000
poem.173337.txt,0.10184,0.00000,0.00000,13.31333,0.00000,0.00102,30.78992
poem.173340.txt,0.00794,0.00000,0.00000,0.00000,0.00000,0.00000,0.33333
poem.173351.txt,0.07250,0.00000,0.00000,0.90000,0.00000,0.00000,0.00000
poem.173352.txt,0.11641,0.00857,0.00000,16.86667,0.00000,0.00051,20.46238
poem.173353.txt,0.14411,0.01733,0.00000,33.20667,0.00000,0.00023,41.82667
poem.173355.txt,0.01714,0.00852,0.00000,31.52333,0.00000,0.00023,45.19159
poem.173358.txt,0.01765,0.00000,0.00000,4.69762,0.00000,0.00085,4.23175
poem.173360.txt,0.08998,0.04762,0.00000,4.95833,0.00000,0.00197,5.15167
poem.173364.txt,0.15841,0.00000,0.00000,5.74833,0.00000,0.00000,1.22167
poem.173365.txt,0.15512,0.01667,0.00000,7.25667,0.00000,0.00000,1.89143
poem.173366.txt,0.16378,0.02500,0.00000,4.60000,0.00000,0.00000,6.21667
poem.173368.txt,0.14286,0.02500,0.00000,7.08000,0.00000,0.00000,3.49000
poem.173369.txt,0.12222,0.00000,0.00000,3.91667,0.90000,0.00000,5.50000
poem.173372.txt,0.14213,0.04444,0.00000,14.12333,0.00000,0.00000,5.23444
poem.173373.txt,0.00000,0.00000,0.00000,0.55000,0.00000,0.00000,0.00000
poem.173374.txt,0.11911,0.00440,0.00000,10.46000,0.00000,0.00071,1.93905
poem.173377.txt,0.06841,0.03030,0.00000,12.65333,0.00000,0.00151,20.89000
poem.173380.txt,0.12966,0.00000,0.00000,12.47667,0.00000,0.00043,6.43333
poem.173384.txt,0.05315,0.01375,0.00000,26.49952,0.00000,0.00000,6.45000
poem.173385.txt,0.04098,0.02333,0.00000,8.19667,0.00000,0.00246,5.30786
poem.173386.txt,0.09018,0.00000,0.00000,7.31190,0.00000,0.00190,1.93333
poem.173387.txt,0.02246,0.00556,0.00000,13.25667,0.00000,0.00000,13.66603
poem.173388.txt,0.12282,0.01235,0.00000,9.28333,0.00000,0.00066,11.08333
poem.173390.txt,0.03769,0.01220,0.00000,5.10000,0.00000,0.00114,90.64209
poem.173400.txt,0.01633,0.00254,0.00000,0.60000,0.00000,0.00205,26.76310
poem.173406.txt,0.02179,0.00145,0.00000,5.42333,0.00000,0.00019,67.58302
poem.173408.txt,0.01529,0.00736,0.00000,3.15500,0.00000,0.00056,56.93464
poem.173419.txt,0.07892,0.00000,0.00000,4.26222,0.00000,0.00000,3.80000
poem.173420.txt,0.03363,0.00000,0.00000,2.16190,0.00000,0.00000,1.88476
poem.173426.txt,0.04352,0.01190,0.00000,23.75333,0.90000,0.00040,20.55000
poem.173440.txt,0.08061,0.00000,0.00000,2.88000,0.00000,0.00000,0.20000
poem.173441.txt,0.09118,0.00000,0.00000,6.10952,0.00000,0.00000,2.97143
poem.173445.txt,0.14312,0.01019,0.00000,202.74063,0.86667,0.00149,426.78757
poem.173449.txt,0.06369,0.02817,0.00000,30.87762,0.00000,0.00072,19.89325
poem.173450.txt,0.13004,0.00000,0.00000,9.54286,0.00000,0.00000,0.00000
poem.173452.txt,0.12002,0.00148,0.00000,19.73429,0.00000,0.00069,46.90889
poem.173454.txt,0.11188,0.01439,0.00000,143.60524,0.00000,0.00190,411.54111
poem.173458.txt,0.15402,0.00000,0.00000,2.83333,0.00000,0.00390,0.87500
poem.173460.txt,0.02152,0.00000,0.00000,4.91333,0.00000,0.00000,7.26270
poem.173461.txt,0.03959,0.00000,0.00000,10.70000,0.00000,0.00065,13.75000
poem.173462.txt,0.05599,0.00000,0.00000,6.66667,0.00000,0.00000,0.00000
poem.173463.txt,0.02097,0.00000,0.00000,24.54524,0.00000,0.00152,6.53905
poem.173466.txt,0.04635,0.00000,0.00000,8.66667,0.00000,0.00000,1.06667
poem.173467.txt,0.17997,0.00000,0.00000,14.23333,0.00000,0.00000,2.70833
poem.173475.txt,0.00000,0.10000,0.00000,0.00000,0.00000,0.00000,0.10000
poem.173476.txt,0.08105,0.02664,0.00000,88.84167,0.00000,0.00029,144.39222
poem.173477.txt,0.04917,0.03291,0.00000,54.35333,0.00000,0.00064,138.59362
poem.173478.txt,0.06865,0.00231,0.00000,18.60429,0.00000,0.00011,34.67821
poem.173479.txt,0.02592,0.00000,0.00000,6.30667,0.90000,0.00047,40.28976
poem.173481.txt,0.24653,0.00000,0.00000,2.66667,0.00000,0.00000,6.28333
poem.173507.txt,0.16078,0.00000,0.00000,12.18000,0.00000,0.00151,12.53500
poem.173521.txt,0.32672,0.00000,0.00000,34.38333,0.00000,0.00000,0.00000
poem.173528.txt,0.01319,0.00000,0.00000,0.00000,0.00000,0.00495,1.30000
poem.173529.txt,0.15886,0.00828,0.00000,10.26667,0.00000,0.00000,4.65333
poem.173535.txt,0.13632,0.00000,0.00000,6.93303,0.00000,0.00000,0.00000
poem.173536.txt,0.08564,0.00000,0.00000,8.93333,0.00000,0.00000,0.48929
poem.173537.txt,0.01676,0.00690,0.00000,13.51667,0.00000,0.00052,92.79071
poem.173540.txt,0.15898,0.00000,0.00000,14.54667,0.00000,0.00000,20.07667
poem.173541.txt,0.01607,0.00000,0.00000,2.00333,0.00000,0.00632,10.75214
poem.173546.txt,0.05931,0.00000,0.00000,9.86000,0.00000,0.00000,8.45667
poem.173557.txt,0.15813,0.00403,0.00000,1118.64317,11.26667,0.00082,2206.10000
poem.173566.txt,0.06107,0.00160,0.00000,43.15333,0.00000,0.00018,89.03167
poem.173567.txt,0.13601,0.00476,0.00000,16.45524,0.00000,0.00046,49.22524
poem.173570.txt,0.08684,0.00000,0.00000,3.04762,0.00000,0.00000,9.33333
poem.173578.txt,0.14461,0.00625,0.00000,9.75000,0.00000,0.00118,9.90000
poem.173581.txt,0.20018,0.00000,0.00000,12.14000,0.00000,0.00369,24.86667
poem.173582.txt,0.16770,0.01458,0.00000,7.18000,0.00000,0.00000,6.22667
poem.173583.txt,0.06785,0.00000,0.00000,16.44000,0.00000,0.00099,1.56000
poem.173584.txt,0.18987,0.00000,0.00000,13.30333,0.00000,0.00157,13.90000
poem.173585.txt,0.01571,0.00000,0.00000,12.72857,0.00000,0.00127,10.54762
poem.173591.txt,0.01316,0.01000,0.00000,5.29333,0.00000,0.00025,14.61619
poem.173593.txt,0.06399,0.00000,0.00000,3.84286,0.00000,0.00136,5.65385
poem.173594.txt,0.01522,0.00000,0.00000,3.07333,0.00000,0.00000,2.13333
poem.173597.txt,0.12686,0.00000,0.00000,13.13333,0.00000,0.00000,1.05889
poem.173598.txt,0.10691,0.00000,0.00000,7.54000,0.00000,0.00000,3.59167
poem.173614.txt,0.07290,0.00000,0.00000,2.14000,0.00000,0.00175,11.06000
poem.173621.txt,0.06401,0.00000,0.00000,35.33333,0.00000,0.00000,0.00000
poem.173624.txt,0.08095,0.00000,0.00000,6.88333,0.00000,0.00000,7.82190
poem.173626.txt,0.02130,0.00000,0.00000,6.21000,0.00000,0.00455,1.07381
poem.173627.txt,0.03064,0.00000,0.00000,4.45667,0.00000,0.00000,7.54667
poem.173628.txt,0.05993,0.00000,0.00000,3.74905,0.00000,0.00000,0.43333
poem.173631.txt,0.07083,0.00000,0.00000,4.21667,0.00000,0.00000,0.83333
poem.173632.txt,0.01268,0.06667,0.00000,2.05000,0.00000,0.00000,1.20000
poem.173634.txt,0.04358,0.00000,0.00000,22.75238,0.00000,0.00048,11.88365
poem.173635.txt,0.03145,0.06200,0.00000,7.58667,0.00000,0.00877,3.41000
poem.173640.txt,0.04838,0.00000,0.00000,9.57333,0.00000,0.00000,0.58667
poem.173641.txt,0.20000,0.00000,0.00000,1.20000,0.00000,0.00000,0.00000
poem.173644.txt,0.21758,0.00000,0.00000,21.32333,0.00000,0.00000,15.25667
poem.173645.txt,0.07809,0.00228,0.00000,53.23024,0.00000,0.00020,59.98524
poem.173647.txt,0.09784,0.00254,0.00000,135.67262,0.00000,0.00050,241.89595
poem.173648.txt,0.12156,0.00000,0.00000,20.32000,0.86667,0.00055,25.59667
poem.173650.txt,0.03205,0.00000,0.00000,5.35119,0.00000,0.00234,5.60857
poem.173655.txt,0.07918,0.12000,0.00000,10.25000,0.00000,0.00694,8.08333
poem.173657.txt,0.13547,0.00000,0.00000,11.21667,0.00000,0.00000,0.00000
poem.173658.txt,0.10369,0.00000,0.00000,7.99206,0.00000,0.00000,0.91667
poem.173659.txt,0.10328,0.00000,0.00000,6.67222,0.00000,0.00366,0.92727
poem.173660.txt,0.13825,0.07143,0.00000,11.65000,0.00000,0.00000,0.00000
poem.173661.txt,0.14107,0.00000,0.00000,9.85667,0.00000,0.00000,0.00000
poem.173662.txt,0.09426,0.02708,0.00000,13.41000,0.00000,0.00184,2.26667
poem.173664.txt,0.07185,0.01636,0.00000,6.46667,0.00000,0.00000,0.18000
poem.173665.txt,0.11428,0.04375,0.00000,4.54833,0.00000,0.00000,1.26000
poem.173666.txt,0.20017,0.04286,0.00000,8.11667,0.00000,0.00000,5.62667
poem.173667.txt,0.15173,0.01556,0.00000,7.52714,0.00000,0.00000,4.84000
poem.173669.txt,0.11227,0.01714,0.00000,8.77286,0.00000,0.00000,1.90714
poem.173675.txt,0.02864,0.03125,0.00000,10.98500,0.00000,0.00054,16.64667
poem.173676.txt,0.12803,0.00000,0.00000,2.81667,0.00000,0.00000,0.00000
poem.173681.txt,0.03437,0.00000,0.00000,4.15000,0.00000,0.00238,3.06667
poem.173685.txt,0.15820,0.02333,0.00000,8.58333,0.00000,0.00000,0.46667
poem.173686.txt,0.02100,0.00000,0.00000,2.50095,0.00000,0.00000,2.52571
poem.173688.txt,0.02362,0.00000,0.00000,8.32444,0.00000,0.00000,24.97683
poem.173693.txt,0.03370,0.00000,0.00000,0.00000,0.00000,0.00000,0.96667
poem.173697.txt,0.05590,0.00000,0.00000,1.30000,0.00000,0.00000,0.11429
poem.173698.txt,0.19718,0.02074,0.00000,5.76667,0.00000,0.00000,4.23333
poem.173715.txt,0.09545,0.00000,0.00000,8.82667,0.00000,0.00205,4.63000
poem.173716.txt,0.09563,0.00000,0.00000,10.08095,0.00000,0.00000,2.70000
poem.173718.txt,0.01858,0.00000,0.00000,4.83556,0.00000,0.00000,5.42000
poem.173719.txt,0.14508,0.01389,0.00000,3.01667,0.00000,0.00000,0.34167
poem.173720.txt,0.13303,0.00000,0.00000,3.43333,0.00000,0.00000,0.26667
poem.173721.txt,0.15963,0.00000,0.00000,2.40667,0.00000,0.00000,0.46667
poem.173722.txt,0.14262,0.03125,0.00000,5.05000,0.00000,0.00000,0.50000
poem.173724.txt,0.09100,0.00000,0.00000,11.50333,0.00000,0.00000,12.61889
poem.173729.txt,0.04240,0.00000,0.00000,8.90333,0.00000,0.02286,0.00000
poem.173731.txt,0.14558,0.00667,0.00000,29.57889,0.00000,0.00042,72.37273
poem.173734.txt,0.14453,0.01729,0.00000,21.69333,0.00000,0.00013,39.51262
poem.173738.txt,0.02022,0.01322,0.00000,130.26810,2.86667,0.00150,1419.93922
poem.173741.txt,0.18458,0.00000,0.00000,8.05667,0.00000,0.00000,25.94667
poem.173742.txt,0.00882,0.00467,0.00000,6.89333,0.00000,0.00021,14.08476
poem.173743.txt,0.02762,0.00000,0.00000,6.75429,0.00000,0.00062,6.57143
poem.173749.txt,0.02681,0.00000,0.00000,9.89778,0.00000,0.00043,8.72333
poem.173750.txt,0.01966,0.00000,0.00000,1.54444,0.00000,0.00000,1.52262
poem.173751.txt,0.08916,0.00000,0.00000,7.53571,0.00000,0.00000,2.05238
poem.173752.txt,0.08787,0.00000,0.00000,4.76333,0.00000,0.00000,4.24381
poem.173760.txt,0.02799,0.00000,0.00000,8.61667,0.00000,0.00051,15.47048
poem.173761.txt,0.17648,0.01250,0.00000,4.90667,0.00000,0.00357,2.91333
poem.173785.txt,0.12643,0.00873,0.00000,18.77190,0.00000,0.00643,21.03429
poem.173786.txt,0.04500,0.00000,0.00000,0.46667,0.00000,0.00000,1.41667
poem.173788.txt,0.10748,0.00000,0.00000,5.93333,0.00000,0.00000,0.20000
poem.173822.txt,0.01666,0.00714,0.00000,13.16667,0.00000,0.00000,6.91317
poem.173825.txt,0.13444,0.00000,0.00000,0.80667,0.00000,0.00000,0.00000
poem.173826.txt,0.11700,0.00000,0.00000,1.35000,0.00000,0.00000,0.12000
poem.173828.txt,0.01599,0.00806,0.00000,2.35833,0.00000,0.00000,39.73277
poem.173829.txt,0.15460,0.00000,0.00000,3.78889,0.00000,0.00000,7.30556
poem.173831.txt,0.05016,0.00000,0.00000,2.10667,0.00000,0.00000,0.00000
poem.173834.txt,0.16542,0.01731,0.00000,7.15000,0.00000,0.00000,6.20333
poem.173835.txt,0.02041,0.00000,0.00000,0.00000,0.00000,0.00000,1.98333
poem.173846.txt,0.16136,0.00000,0.00000,3.55000,0.00000,0.00000,0.00000
poem.173873.txt,0.00000,0.18333,0.00000,0.73333,0.00000,0.00000,0.00000
poem.173874.txt,0.17143,0.18333,0.00000,1.76190,0.00000,0.00000,0.00000
poem.173875.txt,0.24444,0.11667,0.00000,1.93333,0.00000,0.00000,0.00000
poem.173886.txt,0.01736,0.00000,0.00000,1.35000,0.00000,0.01558,0.56000
poem.173889.txt,0.14318,0.00000,0.00000,5.01333,0.00000,0.00847,2.09000
poem.173890.txt,0.13409,0.00000,0.00000,3.91000,0.00000,0.00000,0.00000
poem.173892.txt,0.12097,0.01357,0.00000,584.99857,5.20000,0.00238,1541.28619
poem.173893.txt,0.13697,0.00000,0.00000,8.51667,0.00000,0.00000,2.10000
poem.173898.txt,0.03387,0.03653,0.00000,22.08476,0.00000,0.00019,37.36619
poem.173900.txt,0.03244,0.00000,0.00000,21.58048,0.00000,0.00133,34.25984
poem.173901.txt,0.13152,0.00000,0.00000,9.46667,0.00000,0.00000,0.80000
poem.173902.txt,0.04104,0.00972,0.00000,17.36879,0.00000,0.00015,31.19985
poem.173903.txt,0.11155,0.00724,0.00000,114.84667,0.85000,0.00068,184.52373
poem.173904.txt,0.11874,0.00000,0.00000,8.69000,0.00000,0.00000,0.00000
poem.173905.txt,0.14520,0.01645,0.00000,277.51659,1.73333,0.00039,1038.44754
poem.173907.txt,0.09341,0.00000,0.00000,5.16667,0.00000,0.00000,1.86389
poem.173910.txt,0.01006,0.01892,0.00000,7.56286,0.00000,0.00463,5.81762
poem.173912.txt,0.08214,0.00000,0.00000,6.80143,0.00000,0.00427,0.00000
poem.173913.txt,0.02570,0.08775,0.00000,14.34667,0.00000,0.00033,30.12111
poem.173914.txt,0.14580,0.00141,0.00000,107.03227,0.90000,0.00038,283.35622
poem.173916.txt,0.19500,0.00000,0.00000,0.73333,0.00000,0.00000,1.64000
poem.173917.txt,0.31821,0.04267,0.00000,20.36000,0.00000,0.00000,7.12000
poem.173918.txt,0.12573,0.01500,0.00000,4.31667,0.00000,0.00000,0.82667
poem.173920.txt,0.01596,0.00750,0.00000,45.51429,2.70000,0.00065,46.64230
poem.173922.txt,0.11860,0.01667,0.00000,10.07000,0.00000,0.00000,5.21333
poem.173924.txt,0.04000,0.00000,0.00000,2.90000,0.00000,0.00000,1.50000
poem.173940.txt,0.12388,0.00579,0.00000,88.10159,1.73333,0.00112,382.71921
poem.173944.txt,0.10185,0.01204,0.00000,6.10000,0.00000,0.00000,12.20000
poem.173945.txt,0.01285,0.01563,0.00000,6.99000,0.00000,0.00029,5.45619
poem.173946.txt,0.15759,0.00985,0.00000,17.67571,0.00000,0.00698,16.88429
poem.173947.txt,0.05213,0.00000,0.00000,4.10667,0.00000,0.00000,1.74238
poem.173948.txt,0.17073,0.01375,0.00000,31.82333,0.00000,0.00103,90.75524
poem.173949.txt,0.13345,0.00389,0.00000,49.49833,2.61667,0.00289,162.73532
poem.173950.txt,0.14723,0.00000,0.00000,10.97476,0.00000,0.00113,18.53381
poem.173951.txt,0.06601,0.00000,0.00000,1.90476,0.00000,0.00000,4.35714
poem.173952.txt,0.16220,0.00000,0.00000,21.54667,0.00000,0.00000,3.86333
poem.173953.txt,0.14364,0.00697,0.00000,78.18524,0.00000,0.00128,133.09310
poem.173954.txt,0.15149,0.01812,0.00000,13.63111,0.00000,0.00040,17.00556
poem.173956.txt,0.06865,0.00000,0.00000,6.84333,0.00000,0.00294,0.00000
poem.173957.txt,0.07404,0.02500,0.00000,3.33333,0.00000,0.00000,4.81667
poem.173959.txt,0.07961,0.00000,0.00000,6.94476,0.00000,0.00245,4.35048
poem.173961.txt,0.11367,0.00000,0.00000,5.83000,0.00000,0.00000,2.20000
poem.173962.txt,0.13444,0.06250,0.00000,3.11032,0.00000,0.00000,2.13968
poem.173963.txt,0.10162,0.02500,0.00000,2.48833,0.00000,0.00000,6.05667
poem.173968.txt,0.07431,0.00442,0.00000,60.13429,0.86667,0.00059,54.67000
poem.173974.txt,0.07916,0.00000,0.00000,3.75667,0.00000,0.00000,1.46667
poem.173975.txt,0.07162,0.00000,0.00000,3.20429,0.00000,0.00238,3.05000
poem.173976.txt,0.07416,0.01500,0.00000,4.27333,0.00000,0.00238,0.24000
poem.173979.txt,0.11476,0.00000,0.00000,3.88667,0.00000,0.00000,0.00000
poem.173983.txt,0.03036,0.00000,0.00000,2.87333,0.00000,0.00000,0.46667
poem.173984.txt,0.03038,0.01000,0.00000,3.05667,0.00000,0.00175,3.80000
poem.173985.txt,0.02208,0.03889,0.00000,7.25000,0.00000,0.00000,4.85333
poem.173988.txt,0.03957,0.00000,0.00000,25.95778,0.00000,0.00035,23.54111
poem.173989.txt,0.18532,0.00000,0.00000,2.28333,0.00000,0.00000,0.66667
poem.173991.txt,0.09696,0.00000,0.00000,16.06333,0.00000,0.00000,0.00000
poem.173993.txt,0.23106,0.00000,0.00000,9.03333,0.00000,0.00000,6.85000
poem.173994.txt,0.00796,0.00000,0.00000,0.55000,0.00000,0.00000,1.36000
poem.173995.txt,0.15253,0.00692,0.00000,15.56000,0.00000,0.00047,35.14746
poem.173998.txt,0.12405,0.00663,0.00000,98.88738,0.00000,0.00068,237.33500
poem.174013.txt,0.12412,0.00000,0.00000,9.28000,0.00000,0.00275,2.42000
poem.174016.txt,0.18651,0.02143,0.00000,8.57000,0.00000,0.00385,9.95857
poem.174017.txt,0.11199,0.02222,0.00000,7.75667,0.00000,0.00000,2.41667
poem.174026.txt,0.02158,0.00000,0.00000,4.93333,0.00000,0.00000,7.41667
poem.174027.txt,0.14081,0.00000,0.00000,13.75190,0.00000,0.00082,23.85000
poem.174028.txt,0.15270,0.02190,0.00000,27.26214,0.00000,0.00032,61.05119
poem.174031.txt,0.13922,0.01407,0.00000,63.06238,0.00000,0.00146,165.77841
poem.174032.txt,0.15030,0.00000,0.00000,118.99571,0.00000,0.00066,96.94619
poem.174047.txt,0.06275,0.00000,0.00000,15.39762,0.90000,0.00022,17.45571
poem.174048.txt,0.07235,0.02238,0.00000,10.18333,0.00000,0.00000,5.73500
poem.174049.txt,0.10954,0.00000,0.00000,10.69667,0.00000,0.00000,6.09762
poem.174083.txt,0.17910,0.32359,0.00000,8.99000,0.00000,0.00000,1.28333
poem.174096.txt,0.10494,0.00000,0.00000,1.88889,0.00000,0.00000,0.00000
poem.174097.txt,0.01418,0.00000,0.00000,3.64000,0.00000,0.00000,3.53333
poem.174107.txt,0.15683,0.00778,0.00000,55.86857,0.00000,0.00299,104.67048
poem.174113.txt,0.05536,0.00000,0.00000,3.08000,0.00000,0.00000,3.01000
poem.174115.txt,0.02683,0.05500,0.00000,4.60571,0.00000,0.00000,10.57190
poem.174127.txt,0.02192,0.00000,0.00000,5.91667,0.00000,0.00679,4.56706
poem.174134.txt,0.03982,0.00000,0.00000,2.50000,0.00000,0.00000,1.88000
poem.174139.txt,0.05599,0.00000,0.00000,5.03667,0.00000,0.00000,4.40667
poem.174141.txt,0.02864,0.00000,0.00000,3.15000,0.00000,0.00000,0.00000
poem.174143.txt,0.02825,0.00000,0.00000,11.11333,0.86667,0.00148,2.31333
poem.174148.txt,0.01718,0.00839,0.00000,18.00000,0.00000,0.00033,137.39175
poem.174153.txt,0.01621,0.00000,0.00000,39.45238,0.00000,0.00013,81.76955
poem.174155.txt,0.02915,0.00000,0.00000,85.64000,0.00000,0.00086,107.13619
poem.174157.txt,0.12729,0.00537,0.00000,42.98667,0.90000,0.00057,40.93000
poem.174158.txt,0.13489,0.01230,0.00000,558.46143,24.01667,0.00069,1580.75095
poem.174164.txt,0.13189,0.00982,0.00000,148.62208,2.63333,0.00034,340.95162
poem.174166.txt,0.14117,0.00926,0.00000,301.68905,0.86667,0.00183,942.97913
poem.174176.txt,0.15280,0.01672,0.00000,177.75238,0.00000,0.00088,274.96452
poem.174178.txt,0.32407,0.06000,0.00000,13.33333,0.00000,0.00000,0.60000
poem.174182.txt,0.02449,0.00444,0.00000,2.56667,0.00000,0.00304,6.70833
poem.174204.txt,0.04200,0.01606,0.00000,9.02667,0.00000,0.00024,15.58619
poem.174205.txt,0.15984,0.01167,0.00000,5.37429,0.00000,0.00000,8.04000
poem.174206.txt,0.10999,0.00613,0.00000,17.82952,0.90000,0.00077,25.20460
poem.174216.txt,0.17949,0.00000,0.00000,5.96667,0.00000,0.00000,3.95000
poem.174217.txt,0.10172,0.03704,0.00000,5.41667,0.00000,0.00000,1.33333
poem.174219.txt,0.12039,0.00000,0.00000,21.37333,0.86667,0.00085,10.25238
poem.174220.txt,0.13248,0.01111,0.00000,40.77778,0.00000,0.00852,21.89333
poem.174221.txt,0.18258,0.00141,0.00000,163.71468,0.90000,0.00004,165.89770
poem.174241.txt,0.01886,0.02476,0.00000,100.00652,19.93333,0.00030,1481.02066
poem.174244.txt,0.04806,0.04375,0.00000,6.51714,0.00000,0.00000,19.91548
poem.174246.txt,0.01774,0.01082,0.00000,25.08063,0.00000,0.00412,336.36720
poem.174248.txt,0.03325,0.01250,0.00000,5.06667,0.00000,0.00000,2.11667
poem.174252.txt,0.16333,0.04197,0.00000,9.50452,0.00000,0.00000,47.22556
poem.174255.txt,0.01652,0.03448,0.00000,0.33333,0.00000,0.00066,8.15500
poem.174258.txt,0.02670,0.00000,0.00000,4.80714,0.00000,0.00000,0.80000
poem.174259.txt,0.08682,0.00000,0.00000,5.65000,0.00000,0.00000,1.71714
poem.174260.txt,0.03484,0.00000,0.00000,4.73333,0.00000,0.00000,2.58333
poem.174261.txt,0.14649,0.03125,0.00000,12.79667,0.00000,0.00152,6.93667
poem.174262.txt,0.07566,0.02350,0.00000,619.59950,16.10000,0.00119,2734.53921
poem.174275.txt,0.06784,0.01667,0.00000,3.00000,0.00000,0.00256,1.06667
poem.174276.txt,0.15171,0.00000,0.00000,8.66667,0.00000,0.00000,0.00000
poem.174277.txt,0.07089,0.00000,0.00000,3.85000,0.00000,0.00000,0.47500
poem.174278.txt,0.10489,0.00000,0.00000,5.26333,0.00000,0.00000,0.27500
poem.174279.txt,0.08100,0.00000,0.00000,5.11000,0.00000,0.00000,0.86000
poem.174282.txt,0.08620,0.00000,0.00000,6.76000,0.00000,0.00000,0.52000
poem.174286.txt,0.04871,0.00167,0.00000,136.05143,0.90000,0.00071,131.37390
poem.174287.txt,0.03190,0.00000,0.00000,1.56000,0.00000,0.00000,1.79167
poem.174288.txt,0.08896,0.00400,0.00000,26.90524,0.00000,0.00022,39.02429
poem.174289.txt,0.05499,0.00123,0.00000,36.59619,0.00000,0.00192,134.98476
poem.174292.txt,0.12852,0.00000,0.00000,18.55000,0.00000,0.00000,0.00000
poem.174295.txt,0.05500,0.00000,0.00000,0.00000,0.00000,0.00000,1.68000
poem.174297.txt,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
poem.174302.txt,0.01917,0.00000,0.00000,0.73333,0.00000,0.00392,1.10556
poem.174344.txt,0.05836,0.00000,0.00000,10.70000,0.00000,0.00000,3.82857
poem.174348.txt,0.11351,0.01456,0.00000,36.74667,0.00000,0.00018,27.26000
poem.174349.txt,0.16350,0.00948,0.00000,56.55667,0.00000,0.00044,13.65000
poem.174351.txt,0.02122,0.02778,0.00000,31.68333,0.00000,0.00106,38.10429
poem.174352.txt,0.12730,0.00418,0.00000,25.76889,0.86667,0.00007,57.27532
poem.174353.txt,0.04786,0.05000,0.00000,3.60000,0.00000,0.00000,1.06667
poem.174358.txt,0.07972,0.00000,0.00000,2.45333,0.00000,0.00000,4.38333
poem.174360.txt,0.02840,0.00000,0.00000,2.79762,0.00000,0.00192,1.63333
poem.174361.txt,0.08053,0.00000,0.00000,4.18333,0.00000,0.00000,1.62857
poem.174362.txt,0.05653,0.00000,0.00000,2.69476,0.00000,0.00000,3.12429
poem.174363.txt,0.04412,0.00000,0.00000,3.01667,0.00000,0.00000,0.20000
poem.174369.txt,0.03916,0.00000,0.00000,1.75000,0.00000,0.00000,1.60833
poem.174370.txt,0.03485,0.03333,0.00000,1.46984,0.00000,0.00000,3.21111
poem.174374.txt,0.07455,0.01905,0.00000,4.18524,0.00000,0.00000,2.44381
poem.174375.txt,0.04408,0.00000,0.00000,4.32333,0.00000,0.00000,0.72000
poem.174376.txt,0.05763,0.00000,0.00000,3.45333,0.00000,0.00000,1.87000
poem.174378.txt,0.09131,0.01514,0.00000,10.22333,0.00000,0.00000,13.94833
poem.174379.txt,0.06047,0.00817,0.00000,995.17286,7.76667,0.00157,1905.32099
poem.174381.txt,0.12533,0.00000,0.00000,1.25333,0.00000,0.00000,0.00000
poem.174382.txt,0.03000,0.00000,0.00000,0.60000,0.00000,0.00000,0.00000
poem.174383.txt,0.02561,0.01458,0.00000,2.48333,0.00000,0.00545,0.50833
poem.174388.txt,0.06680,0.01429,0.00000,13.70286,0.00000,0.00082,14.62952
poem.174390.txt,0.08767,0.00000,0.00000,34.89222,0.00000,0.00033,51.60381
poem.174391.txt,0.04636,0.00000,0.00000,6.04167,0.00000,0.00237,12.16667
poem.174392.txt,0.11287,0.00620,0.00000,190.29769,12.50000,0.00073,302.68152
poem.174393.txt,0.12981,0.00000,0.00000,6.04667,0.00000,0.00000,0.00000
poem.174395.txt,0.15385,0.00897,0.00000,21.40333,0.00000,0.00000,29.36381
poem.174399.txt,0.15905,0.00000,0.00000,1.93333,0.00000,0.00000,0.88000
poem.174400.txt,0.10721,0.00000,0.00000,11.34333,0.00000,0.00000,0.58333
poem.174402.txt,0.20556,0.00000,0.00000,1.23333,0.00000,0.00000,0.00000
poem.174403.txt,0.03214,0.03385,0.00000,2.75000,0.00000,0.00070,51.28595
poem.174404.txt,0.02475,0.00251,0.00000,14.15833,0.00000,0.00066,62.89635
poem.174405.txt,0.05533,0.00875,0.00000,26.72000,0.00000,0.00000,7.63429
poem.174407.txt,0.10017,0.00978,0.00000,24.60667,0.00000,0.00026,35.21333
poem.174408.txt,0.09653,0.03600,0.00000,2.65000,0.00000,0.01852,0.36000
